waypoint,x,y
24243,-219.728169,12.310164
24244,-219.584301,12.417343
24245,-219.424924,12.499711
24246,-219.254277,12.555077
24247,-219.076901,12.581968
24248,-218.897512,12.579668
24249,-218.720884,12.548240
24250,-218.551712,12.488518
24251,-218.394499,12.402092
24252,-212.794894,12.788065
24253,-212.659519,12.909329
24254,-212.506024,13.006646
24255,-212.338600,13.077362
24256,-212.161817,13.119544
24257,-211.980502,13.132042
24258,-211.799604,13.114514
24259,-211.624061,13.067439
24260,-211.458665,12.992102
24261,-211.307932,12.890559
24262,-205.849308,13.266815
24263,-205.724405,13.398919
24264,-205.579449,13.508646
24265,-205.418399,13.592999
24266,-205.245655,13.649673
24267,-205.065935,13.677120
24268,-204.884150,13.674591
24269,-204.705264,13.642154
24270,-204.534163,13.580696
24271,-204.375523,13.491896
24272,-204.233675,13.378178
24273,-198.894170,13.746223
24274,-198.780591,13.886730
24275,-198.645544,14.006750
24276,-198.492672,14.103044
24277,-198.326099,14.173016
24278,-198.150320,14.214777
24279,-197.970075,14.227201
24280,-197.790228,14.209953
24281,-197.615630,14.163498
24282,-197.450992,14.089089
24283,-197.300754,13.988733
24284,-197.168971,13.865138
24285,-191.931148,14.226174
24286,-191.829178,14.373171
24287,-191.704729,14.501695
24288,-191.561092,14.608346
24289,-191.402066,14.690303
24290,-191.231858,14.745397
24291,-191.054971,14.772172
24292,-190.876083,14.769920
24293,-190.699926,14.738700
24294,-190.531159,14.679338
24295,-190.374247,14.593404
24296,-190.233340,14.483170
24297,-190.112166,14.351554
24298,-184.961532,14.706580
24299,-184.862555,14.870578
24300,-184.736629,15.014919
24301,-184.587573,15.135227
24302,-184.419906,15.227853
24303,-184.238713,15.289988
24304,-184.049488,15.319749
24305,-183.857970,15.316232
24306,-183.669965,15.279545
24307,-183.491175,15.210800
24308,-183.327022,15.112082
24309,-183.182482,14.986383
24310,-183.061940,14.837517
24311,-177.986070,15.187389
24312,-177.900080,15.354655
24313,-177.786852,15.504828
24314,-177.649698,15.633516
24315,-177.492626,15.736960
24316,-177.320228,15.812134
24317,-177.137544,15.856841
24318,-176.949914,15.869774
24319,-176.762823,15.850555
24320,-176.581742,15.799746
24321,-176.411962,15.718832
24322,-176.258448,15.610178
24323,-176.125687,15.476962
24324,-176.017560,15.323076
24325,-171.005325,15.668563
24326,-170.931853,15.838073
24327,-170.831048,15.992896
24328,-170.705753,16.128664
24329,-170.559504,16.241549
24330,-170.396425,16.328365
24331,-170.221117,16.386664
24332,-170.038524,16.414801
24333,-169.853797,16.411983
24334,-169.672148,16.378288
24335,-169.498700,16.314668
24336,-169.338345,16.222918
24337,-169.195607,16.105624
24338,-169.074513,15.966097
24339,-168.978478,15.808271
24340,-164.019815,16.150064
24341,-163.958419,16.321006
24342,-163.869731,16.479514
24343,-163.756167,16.621267
24344,-163.620826,16.742400
24345,-163.467396,16.839610
24346,-163.300062,16.910248
24347,-163.123384,16.952386
24348,-162.942181,16.964876
24349,-162.761393,16.947377
24350,-162.585949,16.900367
24351,-162.420633,16.825128
24352,-162.269951,16.723710
24353,-162.138013,16.598879
24354,-162.028415,16.454039
24355,-161.944146,16.293137
24356,-157.029831,16.631874
24357,-156.975787,16.814663
24358,-156.890999,16.985378
24359,-156.778013,17.138893
24360,-156.640222,17.270598
24361,-156.481764,17.376539
24362,-156.307396,17.453535
24363,-156.122354,17.499273
24364,-155.932194,17.512380
24365,-155.742626,17.492463
24366,-155.559343,17.440120
24367,-155.387848,17.356923
24368,-155.233289,17.245369
24369,-155.100309,17.108808
24370,-154.992900,16.951341
24371,-154.914288,16.777696
24372,-150.035623,17.113976
24373,-149.993824,17.296247
24374,-149.921756,17.468804
24375,-149.821500,17.626660
24376,-149.695954,17.765254
24377,-149.548747,17.880578
24378,-149.384132,17.969301
24379,-149.206867,18.028859
24380,-149.022076,18.057529
24381,-148.835098,18.054484
24382,-148.651338,18.019812
24383,-148.476107,17.954514
24384,-148.314468,17.860478
24385,-148.171094,17.740421
24386,-148.050128,17.597813
24387,-147.955065,17.436776
24388,-147.888654,17.261963
24389,-143.037366,17.596356
24390,-143.007306,17.777587
24391,-142.947505,17.951288
24392,-142.859629,18.112615
24393,-142.746131,18.257067
24394,-142.610175,18.380616
24395,-142.455554,18.479815
24396,-142.286580,18.551899
24397,-142.107966,18.594856
24398,-141.924694,18.607489
24399,-141.741875,18.589445
24400,-141.564608,18.541227
24401,-141.397839,18.464180
24402,-141.246217,18.360454
24403,-141.113973,18.232940
24404,-141.004793,18.085197
24405,-140.921725,17.921343
24406,-140.867083,17.745951
24407,-136.035211,18.079005
24408,-136.014448,18.269204
24409,-135.961043,18.452928
24410,-135.876610,18.624619
24411,-135.763704,18.779083
24412,-135.625741,18.911646
24413,-135.466895,19.018298
24414,-135.291971,19.095813
24415,-135.106263,19.141845
24416,-134.915387,19.155002
24417,-134.725118,19.134886
24418,-134.541214,19.082104
24419,-134.369237,18.998255
24420,-134.214390,18.885875
24421,-134.081359,18.748363
24422,-133.974167,18.589881
24423,-133.896059,18.415222
24424,-133.849396,18.229670
24425,-129.029228,18.561918
24426,-129.020144,18.749583
24427,-128.979256,18.932965
24428,-128.907756,19.106713
24429,-128.807730,19.265760
24430,-128.682097,19.405463
24431,-128.534522,19.521749
24432,-128.369310,19.611223
24433,-128.191281,19.671277
24434,-128.005628,19.700158
24435,-127.817770,19.697023
24436,-127.633185,19.661963
24437,-127.457259,19.596003
24438,-127.295124,19.501065
24439,-127.151511,19.379920
24440,-127.030609,19.236103
24441,-126.935946,19.073807
24442,-126.870284,18.897770
24443,-126.835537,18.713126
24444,-122.019468,19.045091
24445,-121.985448,18.859721
24446,-121.920284,18.682880
24447,-121.825890,18.519758
24448,-121.705035,18.375143
24449,-121.561269,18.253281
24450,-121.398810,18.157749
24451,-121.222428,18.091351
24452,-121.037301,18.056036
24453,-120.848863,18.052842
24454,-120.662645,18.081861
24455,-120.484114,18.142242
24456,-120.318510,18.232212
24457,-120.170695,18.349131
24458,-120.045009,18.489566
24459,-119.945139,18.649395
24460,-119.874019,18.823926
24461,-119.833735,19.008036
24462,-119.825470,19.196320
24463,-115.005917,19.528525
24464,-114.963345,19.352288
24465,-114.892402,19.185437
24466,-114.795016,19.032505
24467,-114.673830,18.897649
24468,-114.532139,18.784530
24469,-114.373792,18.696223
24470,-114.203089,18.635126
24471,-114.024670,18.602899
24472,-113.843380,18.600418
24473,-113.664145,18.627749
24474,-113.491835,18.684152
24475,-113.331129,18.768092
24476,-113.186396,18.877291
24477,-113.061565,19.008780
24478,-112.960029,19.158989
24479,-112.884546,19.323835
24480,-112.837167,19.498842
24481,-112.819179,19.679254
24482,-107.988543,20.012223
24483,-107.934515,19.835991
24484,-107.851819,19.671254
24485,-107.742775,19.522640
24486,-107.610446,19.394320
24487,-107.458548,19.289898
24488,-107.291346,19.212306
24489,-107.113536,19.163724
24490,-106.930109,19.145515
24491,-106.746217,19.158190
24492,-106.567024,19.201394
24493,-106.397560,19.273914
24494,-106.242586,19.373713
24495,-106.106452,19.497988
24496,-105.992981,19.643251
24497,-105.905359,19.805421
24498,-105.846047,19.979946
24499,-105.816710,20.161925
24500,-100.967266,20.496191
24501,-100.901408,20.320470
24502,-100.806641,20.158501
24503,-100.685721,20.014996
24504,-100.542170,19.894133
24505,-100.380163,19.799429
24506,-100.204417,19.733641
24507,-100.020045,19.698682
24508,-99.832414,19.695570
24509,-99.646985,19.724396
24510,-99.469154,19.784321
24511,-99.304096,19.873601
24512,-99.156616,19.989638
24513,-99.031005,20.129054
24514,-98.930919,20.287792
24515,-98.859270,20.461232
24516,-98.818145,20.644326
24517,-93.941994,20.980433
24518,-93.863888,20.805769
24519,-93.756698,20.647281
24520,-93.623667,20.509764
24521,-93.468819,20.397379
24522,-93.296839,20.313527
24523,-93.112931,20.260743
24524,-92.922659,20.240626
24525,-92.731779,20.253783
24526,-92.546067,20.299816
24527,-92.371141,20.377334
24528,-92.212293,20.483990
24529,-92.074329,20.616558
24530,-91.961424,20.771026
24531,-91.876992,20.942723
24532,-91.823590,21.126452
24533,-86.912487,21.464967
24534,-86.828637,21.303019
24535,-86.719181,21.157150
24536,-86.587130,21.031369
24537,-86.436112,20.929135
24538,-86.270278,20.853257
24539,-86.094187,20.805820
24540,-85.912679,20.788129
24541,-85.730742,20.800670
24542,-85.553377,20.843097
24543,-85.385460,20.914246
24544,-85.231606,21.012160
24545,-85.096043,21.134148
24546,-84.982498,21.276857
24547,-84.894092,21.436364
24548,-84.833255,21.608286
24549,-79.878530,21.949808
24550,-79.782835,21.790833
24551,-79.661780,21.650205
24552,-79.518810,21.531925
24553,-79.357993,21.439358
24554,-79.183905,21.375140
24555,-79.001500,21.341097
24556,-78.815967,21.338198
24557,-78.632587,21.366526
24558,-78.456578,21.425274
24559,-78.292948,21.512771
24560,-78.146352,21.626526
24561,-78.020963,21.763304
24562,-77.920348,21.919212
24563,-77.847370,22.089813
24564,-72.839852,22.434975
24565,-72.731970,22.279827
24566,-72.599124,22.145434
24567,-72.445237,22.035761
24568,-72.274850,21.954044
24569,-72.092990,21.902697
24570,-71.905026,21.883233
24571,-71.716504,21.896228
24572,-71.532988,21.941297
24573,-71.359894,22.017111
24574,-71.202329,22.121433
24575,-71.064946,22.251183
24576,-70.951796,22.402532
24577,-70.866221,22.571014
24578,-65.795918,22.920504
24579,-65.685679,22.781034
24580,-65.554413,22.661144
24581,-65.405549,22.563964
24582,-65.242975,22.492034
24583,-65.070936,22.447231
24584,-64.893928,22.430727
24585,-64.716572,22.442952
24586,-64.543502,22.483587
24587,-64.379238,22.551570
24588,-64.228071,22.645126
24589,-64.093948,22.761811
24590,-63.980373,22.898578
24591,-63.890313,23.051854
24592,-58.746194,23.406431
24593,-58.625007,23.273405
24594,-58.483753,23.161917
24595,-58.326212,23.074951
24596,-58.156600,23.014836
24597,-57.979455,22.983178
24598,-57.799520,22.980827
24599,-57.621609,23.007844
24600,-57.450484,23.063507
24601,-57.290724,23.146326
24602,-57.146605,23.254085
24603,-57.021983,23.383899
24604,-56.920195,23.532295
24605,-51.689882,23.892813
24606,-51.557909,23.767696
24607,-51.407125,23.666033
24608,-51.241653,23.590601
24609,-51.066014,23.543462
24610,-50.885008,23.525906
24611,-50.703584,23.538411
24612,-50.526700,23.580637
24613,-50.359189,23.651428
24614,-50.205631,23.748850
24615,-50.070223,23.870241
24616,-49.956664,24.012282
24617,-44.625953,24.379720
24618,-44.483669,24.264290
24619,-44.324200,24.174077
24620,-44.151969,24.111584
24621,-43.971754,24.078546
24622,-43.788556,24.075879
24623,-43.607456,24.103657
24624,-43.433478,24.161109
24625,-43.271450,24.246641
24626,-43.125867,24.357881
24627,-43.000767,24.491742
24628,-37.552556,24.867280
24629,-37.401049,24.763838
24630,-37.234457,24.687015
24631,-37.057414,24.638946
24632,-36.874845,24.620970
24633,-36.691827,24.633585
24634,-36.513451,24.676441
24635,-36.344678,24.748346
24636,-36.190203,24.847300
24637,-36.054321,24.970551
24638,-30.466995,25.355678
24639,-30.308533,25.267178
24640,-30.137675,25.205940
24641,-29.959073,25.173631
24642,-29.777589,25.171131
24643,-29.598165,25.198508
24644,-29.425685,25.255017
24645,-29.264845,25.339118
24646,-29.120024,25.448523
24647,-23.949093,25.804948
24648,-23.908469,25.988650
24649,-23.837135,26.162742
24650,-23.737178,26.322132
24651,-23.611521,26.462157
24652,-23.463840,26.578720
24653,-23.298456,26.668413
24654,-23.120206,26.728610
24655,-22.934306,26.757551
24656,-22.746193,26.754390
24657,-22.561369,26.719219
24658,-22.385243,26.653066
24659,-22.222966,26.557868
24660,-22.079285,26.436408
24661,-21.958404,26.292241
24662,-21.863858,26.129582
24663,-21.798414,25.953191
24664,-16.950295,26.287366
24665,-16.921486,26.469885
24666,-16.862533,26.645006
24667,-16.775098,26.807789
24668,-16.661649,26.953640
24669,-16.525387,27.078443
24670,-16.370157,27.178677
24671,-16.200340,27.251513
24672,-16.020727,27.294897
24673,-15.836385,27.307603
24674,-15.652518,27.289274
24675,-15.474313,27.240426
24676,-15.306799,27.162439
24677,-15.154702,27.057512
24678,-15.022314,26.928606
24679,-14.913372,26.779359
24680,-14.830948,26.613983
24681,-14.777370,26.437142
24682,-2.784433,27.263799
24683,-2.853199,28.261432
24684,-28.772751,26.474833
24685,-28.823500,26.655378
24686,-28.904181,26.824678
24687,-29.012449,26.977812
24688,-29.145156,27.110329
24689,-29.298446,27.218376
24690,-29.467862,27.298814
24691,-29.648479,27.349304
24692,-29.835049,27.368377
24693,-30.022147,27.355481
24694,-30.204335,27.310989
24695,-30.376317,27.236195
24696,-30.533094,27.133274
24697,-30.670110,27.005216
24698,-30.783380,26.855744
24699,-30.869613,26.689203
24700,-30.926302,26.510434
24701,-30.951799,26.324634
24702,-35.792398,25.990978
24703,-35.855237,26.171442
24704,-35.948359,26.338308
24705,-36.068954,26.486539
24706,-36.213383,26.611664
24707,-36.377287,26.709905
24708,-36.555720,26.778298
24709,-36.743297,26.814780
24710,-36.934357,26.818248
24711,-37.123134,26.788598
24712,-37.303931,26.726725
24713,-37.471293,26.634497
24714,-37.620168,26.514696
24715,-37.746063,26.370939
24716,-37.845180,26.207562
24717,-37.914526,26.029498
24718,-37.952010,25.842119
24719,-42.815996,25.506851
24720,-42.885745,25.675899
24721,-42.982537,25.831055
24722,-43.103696,25.968032
24723,-43.245874,26.083043
24724,-43.405142,26.172909
24725,-43.577097,26.235148
24726,-43.756987,26.268038
24727,-43.939840,26.270671
24728,-44.120602,26.242975
24729,-44.294278,26.185713
24730,-44.456067,26.100470
24731,-44.601498,25.989601
24732,-44.726552,25.856170
24733,-44.827771,25.703866
24734,-44.902359,25.536896
24735,-44.948255,25.359877
24736,-49.843680,25.022442
24737,-49.925253,25.189767
24738,-50.033873,25.340941
24739,-50.166428,25.471634
24740,-50.319122,25.578105
24741,-50.487584,25.657304
24742,-50.666987,25.706963
24743,-50.852196,25.725660
24744,-51.037905,25.712860
24745,-51.218796,25.668928
24746,-51.389690,25.595123
24747,-51.545691,25.493560
24748,-51.682333,25.367145
24749,-51.795703,25.219500
24750,-51.882553,25.054853
24751,-51.940397,24.877918
24752,-56.875737,24.537732
24753,-56.969546,24.702610
24754,-57.090288,24.848919
24755,-57.234372,24.972308
24756,-57.397513,25.069107
24757,-57.574859,25.136438
24758,-57.761136,25.172297
24759,-57.950804,25.175619
24760,-58.138223,25.146305
24761,-58.317818,25.085226
24762,-58.484248,24.994200
24763,-58.632565,24.875933
24764,-58.758357,24.733942
24765,-58.857883,24.572450
24766,-58.928183,24.396260
24767,-63.912421,24.052703
24768,-64.010369,24.203417
24769,-64.131554,24.336167
24770,-64.272740,24.447409
24771,-64.430159,24.534172
24772,-64.599606,24.594140
24773,-64.776557,24.625711
24774,-64.956287,24.628043
24775,-65.133997,24.601073
24776,-65.304943,24.545522
24777,-65.464559,24.462872
24778,-65.608585,24.355331
24779,-65.733173,24.225770
24780,-65.834998,24.077648
24781,-65.911341,23.914920
24782,-70.954118,23.567329
24783,-71.063546,23.713386
24784,-71.195618,23.839339
24785,-71.346697,23.941723
24786,-71.512625,24.017718
24787,-71.688834,24.065233
24788,-71.870473,24.082959
24789,-72.052544,24.070409
24790,-72.230034,24.027929
24791,-72.398057,23.956687
24792,-72.551989,23.858644
24793,-72.687592,23.736500
24794,-72.801133,23.593616
24795,-72.889487,23.433926
24796,-78.001269,23.081578
24797,-78.122337,23.221864
24798,-78.265236,23.339838
24799,-78.425909,23.432150
24800,-78.599799,23.496182
24801,-78.781969,23.530117
24802,-78.967251,23.532991
24803,-79.150387,23.504722
24804,-79.326178,23.446114
24805,-79.489638,23.358829
24806,-79.636126,23.245344
24807,-79.761487,23.108880
24808,-79.862161,22.953309
24809,-85.054703,22.595395
24810,-85.187456,22.728505
24811,-85.340936,22.837066
24812,-85.510661,22.917907
24813,-85.691672,22.968668
24814,-85.878683,22.987864
24815,-86.066232,22.974937
24816,-86.248840,22.930263
24817,-86.421175,22.855147
24818,-86.578202,22.751783
24819,-86.715336,22.623190
24820,-86.828570,22.473124
24821,-92.115329,22.108715
24822,-92.259582,22.232944
24823,-92.423094,22.330441
24824,-92.600967,22.398286
24825,-92.787874,22.434446
24826,-92.978217,22.437838
24827,-93.166294,22.408362
24828,-93.346472,22.346899
24829,-93.513354,22.255291
24830,-93.661943,22.136281
24831,-93.787787,21.993435
24832,-99.184445,21.621451
24833,-99.323210,21.724607
24834,-99.476425,21.804744
24835,-99.640305,21.859882
24836,-99.810800,21.888658
24837,-99.983699,21.890362
24838,-100.154728,21.864952
24839,-100.319663,21.813055
24840,-100.474427,21.735953
24841,-100.615198,21.635552
24842,-100.738497,21.514332
24843,-106.264409,21.133438
24844,-106.409837,21.223288
24845,-106.567429,21.289520
24846,-106.733380,21.330536
24847,-106.903682,21.345346
24848,-107.074223,21.333591
24849,-107.240882,21.295555
24850,-107.399636,21.232157
24851,-107.546651,21.144929
24852,-107.678375,21.035976
24853,-113.358747,20.644435
24854,-113.529396,20.726498
24855,-113.711590,20.778079
24856,-113.899930,20.797648
24857,-114.088836,20.784627
24858,-114.272711,20.739401
24859,-114.446104,20.663311
24860,-114.603879,20.558610
24861,-120.474457,20.153959
24862,-120.643775,20.213812
24863,-120.820576,20.245317
24864,-121.000147,20.247634
24865,-121.177701,20.220701
24866,-121.348507,20.165236
24867,-121.508012,20.082718
24868,-287.714890,8.626304
24869,-287.704655,9.629383
24870,-2.921964,29.259065
24871,-9.003923,29.842217
24872,-287.694420,10.632461
24873,-287.684185,11.635539
24874,-9.072688,30.839849
24875,-9.141454,31.837482
24876,-287.673950,12.638617
24877,-287.663714,13.641696
24878,-282.692884,13.984328
24879,-282.538132,13.872221
24880,-282.366313,13.788587
24881,-282.182613,13.735950
24882,-281.992576,13.715899
24883,-281.801936,13.729040
24884,-281.616447,13.774975
24885,-281.441707,13.852318
24886,-281.282988,13.958736
24887,-281.145082,14.091016
24888,-275.612323,14.472382
24889,-275.448442,14.374185
24890,-275.270042,14.305824
24891,-275.082505,14.269362
24892,-274.891488,14.265898
24893,-274.702752,14.295538
24894,-274.521991,14.357386
24895,-274.354658,14.449578
24896,-274.205800,14.569331
24897,-268.517152,14.961442
24898,-268.347574,14.880793
24899,-268.166750,14.830161
24900,-267.979948,14.811023
24901,-267.792614,14.823936
24902,-267.610205,14.868523
24903,-267.438037,14.943486
24904,-267.281129,15.046640
24905,-261.400304,15.451997
24906,-261.232724,15.393680
24907,-261.057948,15.363066
24908,-260.880523,15.360951
24909,-260.705067,15.387389
24910,-260.536144,15.441694
24911,-260.378149,15.522453
24912,-9.210219,32.835115
24913,-9.278985,33.832748
24914,-155.241214,23.771771
24915,-155.388142,23.684668
24916,-155.546784,23.621362
24917,-155.713313,23.583378
24918,-155.883716,23.571632
24919,-156.053882,23.586408
24920,-156.219709,23.627350
24921,-156.377199,23.693469
24922,-162.156260,23.295126
24923,-162.299552,23.189260
24924,-162.458054,23.107913
24925,-162.627609,23.053221
24926,-162.803769,23.026617
24927,-162.981913,23.028799
24928,-163.157369,23.059710
24929,-163.325533,23.118540
24930,-163.481995,23.203745
24931,-169.088861,22.817271
24932,-169.223933,22.697158
24933,-169.376852,22.600786
24934,-169.543489,22.530758
24935,-169.719345,22.488965
24936,-169.899670,22.476536
24937,-170.079597,22.493805
24938,-170.254266,22.540307
24939,-170.418961,22.614786
24940,-170.569236,22.715231
24941,-176.034026,22.338551
24942,-176.158804,22.207497
24943,-176.303379,22.098673
24944,-176.463839,22.015024
24945,-176.635842,21.958814
24946,-176.814733,21.931564
24947,-176.995671,21.934012
24948,-177.173760,21.966090
24949,-177.344180,22.026932
24950,-177.502319,22.114890
24951,-177.643898,22.227584
24952,-182.988747,21.859171
24953,-183.102332,21.719599
24954,-183.237154,21.600414
24955,-183.389604,21.504805
24956,-183.555603,21.435331
24957,-183.730707,21.393853
24958,-183.910232,21.381478
24959,-184.089371,21.398540
24960,-184.263332,21.444580
24961,-184.427458,21.518368
24962,-184.577358,21.617927
24963,-184.709019,21.740595
24964,-189.951360,21.379248
24965,-190.053430,21.233060
24966,-190.177776,21.105283
24967,-190.321131,20.999272
24968,-190.479730,20.917814
24969,-190.649405,20.863047
24970,-190.825699,20.836412
24971,-191.003980,20.838607
24972,-191.179564,20.869575
24973,-191.347840,20.928503
24974,-191.504384,21.013842
24975,-191.645086,21.123350
24976,-191.766248,21.254150
24977,-196.920735,20.898858
24978,-197.019894,20.735673
24979,-197.145779,20.592095
24980,-197.294598,20.472450
24981,-197.461865,20.380343
24982,-197.642541,20.318551
24983,-197.831181,20.288936
24984,-198.022099,20.292389
24985,-198.209545,20.328807
24986,-198.387867,20.397092
24987,-198.551695,20.495187
24988,-198.696089,20.620135
24989,-198.816701,20.768172
24990,-203.895929,20.418068
24991,-203.982163,20.251530
24992,-204.095433,20.102061
24993,-204.232448,19.974005
24994,-204.389224,19.871085
24995,-204.561204,19.796293
24996,-204.743391,19.751802
24997,-204.930487,19.738906
24998,-205.117054,19.757979
24999,-205.297670,19.808468
25000,-205.467085,19.888903
25001,-205.620373,19.996949
25002,-205.753081,20.129463
25003,-205.861349,20.282594
25004,-210.876397,19.936914
25005,-210.950151,19.768036
25006,-211.051063,19.613840
25007,-211.176300,19.478655
25008,-211.322348,19.366274
25009,-211.485107,19.279850
25010,-211.660009,19.221811
25011,-211.842146,19.193784
25012,-212.026406,19.196555
25013,-212.207617,19.230049
25014,-212.380695,19.293323
25015,-212.540780,19.384603
25016,-212.683381,19.501327
25017,-212.804495,19.640218
25018,-212.900723,19.797379
25019,-217.861690,19.455427
25020,-217.923405,19.285053
25021,-218.012254,19.127123
25022,-218.125825,18.985922
25023,-218.261037,18.865283
25024,-218.414220,18.768479
25025,-218.581217,18.698137
25026,-218.757497,18.656167
25027,-218.938275,18.643706
25028,-219.118646,18.661093
25029,-219.293715,18.707857
25030,-219.458731,18.782728
25031,-219.609216,18.883674
25032,-219.741087,19.007957
25033,-219.850765,19.152203
25034,-219.935272,19.312498
25035,-224.851490,18.973629
25036,-224.905914,18.791403
25037,-224.990912,18.621275
25038,-225.103943,18.468330
25039,-225.241629,18.337139
25040,-225.399853,18.231625
25041,-225.573887,18.154940
25042,-225.758529,18.109378
25043,-225.948258,18.096300
25044,-226.137405,18.116098
25045,-226.320314,18.168178
25046,-226.491520,18.250986
25047,-226.645903,18.362044
25048,-226.778851,18.498035
25049,-226.886387,18.654892
25050,-226.965299,18.827927
25051,-231.845498,18.491542
25052,-231.887703,18.309774
25053,-231.960024,18.137754
25054,-232.060381,17.980435
25055,-232.185886,17.842342
25056,-232.332926,17.727450
25057,-232.497271,17.639065
25058,-232.674190,17.579731
25059,-232.858593,17.551155
25060,-233.045173,17.554160
25061,-233.228560,17.588658
25062,-233.403477,17.653658
25063,-233.564891,17.747289
25064,-233.708155,17.866856
25065,-233.829148,18.008918
25066,-233.924388,18.169388
25067,-233.991133,18.343646
25068,-238.843555,18.009175
25069,-238.874030,17.828378
25070,-238.934112,17.655154
25071,-239.022132,17.494315
25072,-239.135645,17.350331
25073,-239.271496,17.227202
25074,-239.425912,17.128348
25075,-239.594603,17.056516
25076,-239.772882,17.013701
25077,-239.955796,17.001093
25078,-240.138263,17.019042
25079,-240.315215,17.067049
25080,-240.481734,17.143782
25081,-240.633194,17.247107
25082,-240.765389,17.374155
25083,-240.874644,17.521395
25084,-240.957925,17.684738
25085,-241.012918,17.859644
25086,-245.845530,17.526539
25087,-245.866763,17.336762
25088,-245.920497,17.153518
25089,-246.005113,16.982327
25090,-246.118060,16.828350
25091,-246.255936,16.696227
25092,-246.414583,16.589940
25093,-246.589222,16.512692
25094,-246.774589,16.466810
25095,-246.965097,16.453679
25096,-247.155007,16.473693
25097,-247.338593,16.526249
25098,-247.510323,16.609764
25099,-247.665022,16.721720
25100,-247.798028,16.858744
25101,-247.905331,17.016706
25102,-247.983699,17.190845
25103,-248.030770,17.375913
25104,-252.851329,17.043639
25105,-252.860900,16.856345
25106,-252.902147,16.673398
25107,-252.973871,16.500117
25108,-253.073988,16.341538
25109,-253.199588,16.202271
25110,-253.347019,16.086363
25111,-253.511997,15.997183
25112,-253.689726,15.937325
25113,-253.875040,15.908527
25114,-254.062553,15.911626
25115,-254.246814,15.946533
25116,-254.422468,16.012234
25117,-254.584408,16.106817
25118,-254.727928,16.227534
25119,-254.848856,16.370877
25120,-254.943678,16.532678
25121,-255.009636,16.708235
25122,-255.044813,16.892445
25123,-259.860917,16.560477
25124,-259.894514,16.746265
25125,-259.959387,16.923570
25126,-260.053624,17.087171
25127,-260.174449,17.232246
25128,-260.318304,17.354523
25129,-260.480949,17.450400
25130,-260.657594,17.517051
25131,-260.843034,17.552514
25132,-261.031807,17.555743
25133,-261.218352,17.526644
25134,-261.397173,17.466073
25135,-261.563002,17.375815
25136,-261.710954,17.258530
25137,-261.836671,17.117672
25138,-261.936449,16.957390
25139,-262.007348,16.782407
25140,-262.047280,16.597878
25141,-262.055068,16.409238
25142,-266.874273,16.077056
25143,-266.916450,16.253746
25144,-266.987131,16.421086
25145,-267.084389,16.574511
25146,-267.205571,16.709838
25147,-267.347371,16.823376
25148,-267.505924,16.912028
25149,-267.676905,16.973378
25150,-267.855652,17.005752
25151,-268.037289,17.008267
25152,-268.216863,16.980854
25153,-268.389477,16.924262
25154,-268.550424,16.840033
25155,-268.695313,16.730464
25156,-268.820195,16.598544
25157,-268.921663,16.447870
25158,-268.996950,16.282552
25159,-269.044003,16.107097
25160,-269.061539,15.926291
25161,-273.891460,15.593371
25162,-273.945119,15.770104
25163,-274.027591,15.935367
25164,-274.136552,16.084502
25165,-274.268929,16.213304
25166,-274.420990,16.318141
25167,-274.588449,16.396058
25168,-274.766585,16.444859
25169,-274.950374,16.463167
25170,-275.134635,16.450466
25171,-275.314174,16.407114
25172,-275.483929,16.334334
25173,-275.639114,16.234177
25174,-275.775353,16.109468
25175,-275.888806,15.963721
25176,-275.976274,15.801047
25177,-276.035291,15.626031
25178,-276.064194,15.443608
25179,-280.912546,15.109417
25180,-280.978064,15.285689
25181,-281.072649,15.448226
25182,-281.193537,15.592276
25183,-281.337195,15.713630
25184,-281.499424,15.808740
25185,-281.675483,15.874828
25186,-281.860226,15.909962
25187,-282.048254,15.913114
25188,-282.234071,15.884193
25189,-282.412247,15.824044
25190,-282.577573,15.734425
25191,-282.725218,15.617955
25192,-282.850867,15.478038
25193,-282.950848,15.318764
25194,-283.022238,15.144787
25195,-283.062950,14.961193
25196,-287.653479,14.644774
25197,-287.643244,15.647852
25198,-254.548960,17.928996
25199,-254.385433,18.016364
25200,-254.209556,18.075027
25201,-254.026324,18.103319
25202,-253.840944,18.100435
25203,-253.658681,18.066458
25204,-253.484714,18.002353
25205,-247.641430,18.405123
25206,-247.502435,18.501913
25207,-247.350228,18.576217
25208,-247.188418,18.626273
25209,-247.020842,18.650895
25210,-246.851472,18.649499
25211,-246.684324,18.622117
25212,-246.523362,18.569399
25213,-246.372401,18.492595
25214,-240.713665,18.882644
25215,-240.580912,18.994771
25216,-240.432158,19.084592
25217,-240.271115,19.149868
25218,-240.101802,19.188968
25219,-239.928445,19.200917
25220,-239.755368,19.185418
25221,-239.586893,19.142855
25222,-239.427222,19.074293
25223,-239.280340,18.981441
25224,-233.772248,19.361107
25225,-233.648471,19.485132
25226,-233.506570,19.587930
25227,-233.350147,19.666892
25228,-233.183170,19.720013
25229,-233.009877,19.745947
25230,-232.834665,19.744035
25231,-232.661978,19.714326
25232,-232.496201,19.657573
25233,-232.341538,19.575217
25234,-232.201914,19.469347
25235,-226.820413,19.840287
25236,-226.706913,19.973602
25237,-226.573698,20.087219
25238,-226.424144,20.178261
25239,-226.262039,20.244421
25240,-226.091490,20.284023
25241,-225.916819,20.296063
